head_entity_text,tail_entity_text,relation
bubbles,air,"Entity-Destination (e1, e2)"
thugs,behaviour,Other
gifts,base,"Entity-Destination (e1, e2)"
complication,irradiation,"Cause-Effect (e2, e1)"
body,knowledge,"Component-Whole (e1, e2)"
news,tradition,"Message-Topic (e1, e2)"
drippings,sauerkraut,"Content-Container (e1, e2)"
women,style,Other
word,term,"Entity-Origin (e1, e2)"
operation,grain,"Product-Producer (e2, e1)"
Hiring,beers,"Instrument-Agency (e2, e1)"
bombing,deaths,"Cause-Effect (e1, e2)"
candidate,program,"Entity-Origin (e1, e2)"
larvae,vial,"Content-Container (e1, e2)"
dule,doves,"Member-Collection (e2, e1)"
machine,filters,"Instrument-Agency (e1, e2)"
error,tags,"Cause-Effect (e2, e1)"
novels,questions,"Message-Topic (e1, e2)"
steroids,hypertension,"Cause-Effect (e1, e2)"
name,chatrooms,"Content-Container (e1, e2)"
skull,cauldron,"Content-Container (e1, e2)"
Anti-crime rap,mobiles,"Entity-Destination (e1, e2)"
games,chatting,"Component-Whole (e1, e2)"
universe,heroes,Other
figurine,cake,"Content-Container (e1, e2)"
coolant,bottle,"Content-Container (e1, e2)"
sorrow,loss,"Cause-Effect (e2, e1)"
investigations,violations,"Message-Topic (e1, e2)"
winds,moisture,"Cause-Effect (e2, e1)"
sleeve,sweater,"Component-Whole (e1, e2)"
drag,atmosphere,"Cause-Effect (e2, e1)"
Endometriosis,infertility,"Cause-Effect (e1, e2)"
flooding,clogging,"Cause-Effect (e2, e1)"
food,animal,"Entity-Origin (e1, e2)"
dips,y-rays,"Cause-Effect (e2, e1)"
vacancy,retirement,"Cause-Effect (e2, e1)"
beginning,documents,"Content-Container (e1, e2)"
garment,factory,"Product-Producer (e1, e2)"
fragment,gene,"Entity-Origin (e1, e2)"
performance,company,"Product-Producer (e1, e2)"
game,conies,"Member-Collection (e2, e1)"
firefighters,horror,Other
sections,quantitative methods,"Message-Topic (e1, e2)"
chairman,college,Other
Cutlery,wallet,"Content-Container (e1, e2)"
dresses,years,"Entity-Origin (e1, e2)"
tip,brush,"Component-Whole (e1, e2)"
book chapter,doctrine,"Message-Topic (e1, e2)"
leader,organization,Other
text,nature,"Message-Topic (e1, e2)"
brewer,ales,"Product-Producer (e1, e2)"
suitcase,suitcase,"Content-Container (e1, e2)"
rabbits,hutch,"Content-Container (e1, e2)"
trio,artists,Other
cabinet,woofer,"Content-Container (e1, e2)"
polynucleotide,species,"Entity-Origin (e1, e2)"
compilation,considerations,"Cause-Effect (e2, e1)"
couple,weeks,Other
observations,kinematics,"Cause-Effect (e1, e2)"
pens,tankard,"Content-Container (e2, e1)"
book,study,"Message-Topic (e1, e2)"
discussion,husband,Other
method,scholar,"Product-Producer (e1, e2)"
References,numbers,Other
Skydivers,island,"Entity-Destination (e1, e2)"
rouleau,sovereigns,Other
events,blogs,"Message-Topic (e2, e1)"
time,painters,Other
egg,female,"Product-Producer (e1, e2)"
cook,pan,"Instrument-Agency (e1, e2)"
uniforms,students,Other
teacher,school,Other
products,overseas,"Entity-Destination (e1, e2)"
Brandy,juices,"Entity-Origin (e1, e2)"
director,footage,"Product-Producer (e2, e1)"
site,network,"Component-Whole (e1, e2)"
Demerol,drugs,"Member-Collection (e1, e2)"
module,browser,"Component-Whole (e1, e2)"
metro line,station,"Entity-Destination (e1, e2)"
boat,port,"Entity-Destination (e1, e2)"
wine,skins,"Entity-Origin (e1, e2)"
incidents,poisonings,"Cause-Effect (e1, e2)"
substance,letter,"Content-Container (e2, e1)"
money,custody,"Entity-Destination (e1, e2)"
issues,myth,"Message-Topic (e1, e2)"
manufacturer,parts,Other
conference,pluralism,"Message-Topic (e1, e2)"
lioness,grief,"Cause-Effect (e2, e1)"
caveats,e-mail,Other
wolfpack,U-boats,"Member-Collection (e2, e1)"
woman,house,"Entity-Destination (e1, e2)"
group,shovels,"Instrument-Agency (e1, e2)"
sadness,murder,"Cause-Effect (e1, e2)"
light,table-lamp,"Entity-Origin (e1, e2)"
players,stadium,"Entity-Destination (e1, e2)"
sample,powder,"Entity-Origin (e1, e2)"
maze,catacombs,"Component-Whole (e1, e2)"
weapons,navy,"Entity-Destination (e1, e2)"
slope,line,"Component-Whole (e1, e2)"
bloat,hippopotamuses,"Member-Collection (e2, e1)"
squirrel,shirt,"Content-Container (e2, e1)"
remnants,storm,"Entity-Origin (e1, e2)"
king,broom,"Instrument-Agency (e1, e2)"
materials,industries,"Product-Producer (e1, e2)"
umbrella,frame,"Component-Whole (e1, e2)"
film,salesman,"Product-Producer (e1, e2)"
casket,ring,"Content-Container (e2, e1)"
