head_entity_text,tail_entity_text,relation
animal,bong,"Content-Container (e1, e2)"
skirt,trunk,"Content-Container (e1, e2)"
Electricians,maps,"Instrument-Agency (e2, e1)"
grenade,canister,"Content-Container (e1, e2)"
yachts,harbor,"Entity-Destination (e1, e2)"
ham,sandwich,"Component-Whole (e1, e2)"
arrangements,demonstrator,"Product-Producer (e1, e2)"
Cavalry,cuirassiers,"Component-Whole (e2, e1)"
hookup,products,"Component-Whole (e2, e1)"
sewer,cover,"Component-Whole (e2, e1)"
escape,bottle,"Content-Container (e1, e2)"
emails,mail box,"Content-Container (e1, e2)"
series,rites,"Message-Topic (e1, e2)"
wares,potter,"Product-Producer (e1, e2)"
water,straw-bales,"Content-Container (e1, e2)"
show,discussion,"Content-Container (e1, e2)"
research,environmental issues,"Message-Topic (e1, e2)"
farmer,poverty,"Entity-Destination (e1, e2)"
crocodile,snout,"Component-Whole (e2, e1)"
author,book,"Product-Producer (e1, e2)"
cough syrup,bottle,"Content-Container (e1, e2)"
cartridges,printer,"Content-Container (e1, e2)"
museum,pit,"Cause-Effect (e1, e2)"
laws,size,"Cause-Effect (e1, e2)"
Tsunamis,displacement,"Cause-Effect (e2, e1)"
material,outer disc regions,"Entity-Destination (e1, e2)"
irritants,coughing,"Cause-Effect (e1, e2)"
office,floor,"Component-Whole (e1, e2)"
wine,carton,"Content-Container (e1, e2)"
ammonia,plant,"Product-Producer (e1, e2)"
speech,problems,"Message-Topic (e1, e2)"
blisters,antibodies,"Cause-Effect (e2, e1)"
timestamp,date,"Entity-Origin (e1, e2)"
division,pikemen,"Member-Collection (e2, e1)"
book,slipcase,"Content-Container (e1, e2)"
spacecraft,container,"Content-Container (e1, e2)"
photographer,heartland,"Entity-Destination (e1, e2)"
water,ewer,"Content-Container (e1, e2)"
pipeline,gas,"Content-Container (e2, e1)"
decline,collapse,"Cause-Effect (e2, e1)"
block,fishermen,"Product-Producer (e2, e1)"
fly,jeans,"Component-Whole (e1, e2)"
knob,bat,"Component-Whole (e1, e2)"
athlete,stance,Other
resource,results,"Content-Container (e2, e1)"
maternity wards,chaos,"Content-Container (e1, e2)"
gold,quartz tube,"Content-Container (e1, e2)"
system,antennas,"Component-Whole (e2, e1)"
cranberry,jelly,"Component-Whole (e1, e2)"
man,stone,"Instrument-Agency (e2, e1)"
world,life,"Entity-Origin (e1, e2)"
Chocolates,acne,"Cause-Effect (e1, e2)"
gunshot,forearm,"Entity-Origin (e1, e2)"
pan,spaghetti,"Content-Container (e1, e2)"
emperor,decree,"Product-Producer (e1, e2)"
machine,reservoir,"Content-Container (e2, e1)"
box,braces,"Content-Container (e1, e2)"
moment,minutes,Other
coughing,allergies,"Cause-Effect (e2, e1)"
disturbance,overpopulation,"Cause-Effect (e2, e1)"
industry,economy,"Component-Whole (e1, e2)"
pillar,bridge,"Component-Whole (e1, e2)"
announcement,stir,"Cause-Effect (e1, e2)"
protein,cancer,"Cause-Effect (e1, e2)"
blacksmith,forge,"Instrument-Agency (e2, e1)"
wheat,whisky,"Product-Producer (e2, e1)"
cell,bees,"Product-Producer (e2, e1)"
images,web page,"Content-Container (e1, e2)"
stern,boat,"Component-Whole (e1, e2)"
firm,head,"Product-Producer (e2, e1)"
lines,terminal,"Entity-Origin (e2, e1)"
guard,chuckle,Other
electrode,top,"Entity-Origin (e1, e2)"
confederacy,clans,"Member-Collection (e2, e1)"
communists,wall,"Product-Producer (e1, e2)"
Danger,routine,"Component-Whole (e1, e2)"
criticism,religion,"Message-Topic (e1, e2)"
tube,beaker,"Content-Container (e1, e2)"
formation,dragoons,"Member-Collection (e2, e1)"
tomatoes,pail,"Content-Container (e1, e2)"
guard,look,"Component-Whole (e2, e1)"
deformation,filling,"Cause-Effect (e2, e1)"
headaches,allergies,"Cause-Effect (e2, e1)"
constable,ravens,"Member-Collection (e1, e2)"
pin,grenade,"Component-Whole (e1, e2)"
nursery,stars,"Product-Producer (e1, e2)"
breakdown,war,"Cause-Effect (e2, e1)"
wizard,interface,"Instrument-Agency (e1, e2)"
body,trunk,"Content-Container (e1, e2)"
technical terms,glossary section,"Content-Container (e1, e2)"
remark,person,"Entity-Origin (e1, e2)"
bill,commerce,"Message-Topic (e1, e2)"
artery,arch,"Entity-Origin (e1, e2)"
magazine,life,"Message-Topic (e1, e2)"
walls,fortress,"Component-Whole (e1, e2)"
craftsperson,representation,"Product-Producer (e2, e1)"
drug,matrix,"Content-Container (e1, e2)"
text,grammars,"Entity-Origin (e1, e2)"
queen,cage,"Content-Container (e1, e2)"
claim,quarters,"Entity-Origin (e1, e2)"
bolt,handle,"Component-Whole (e2, e1)"
press release,studio,"Entity-Origin (e1, e2)"
hunger,unrest,"Cause-Effect (e1, e2)"
ulcers,infectious agent,"Cause-Effect (e2, e1)"
political science,government,"Component-Whole (e2, e1)"
states,counties,"Component-Whole (e2, e1)"
hide,tigers,"Component-Whole (e1, e2)"
products,defendant,"Product-Producer (e1, e2)"
fisherman,boat,"Instrument-Agency (e2, e1)"
inconvenience,fence,"Cause-Effect (e2, e1)"
waves,nausea,"Cause-Effect (e1, e2)"
sweetcorn,cobs,"Product-Producer (e1, e2)"
person,couverture,"Product-Producer (e1, e2)"
images,reliquary,"Content-Container (e1, e2)"
house,garage,"Component-Whole (e2, e1)"
water,hole,"Content-Container (e1, e2)"
speech,conversation,"Message-Topic (e1, e2)"
product,house,"Entity-Destination (e1, e2)"
deck,cards,"Content-Container (e2, e1)"
fire,accident,Other
profits,inflation,"Cause-Effect (e2, e1)"
team,insulation,"Product-Producer (e1, e2)"
snow,snowdrifts,"Entity-Destination (e1, e2)"
furniture,maker,"Product-Producer (e1, e2)"
sparrows,wall,"Entity-Destination (e1, e2)"
stand,gang violence,"Message-Topic (e1, e2)"
commissioner,officers,"Instrument-Agency (e2, e1)"
wool,industry,"Component-Whole (e1, e2)"
orders,legislation,"Message-Topic (e1, e2)"
theory,napkin,"Content-Container (e1, e2)"
researchers,fat,Other
help,quarter,"Entity-Origin (e2, e1)"
area,pen,"Content-Container (e1, e2)"
guns,safe,"Content-Container (e1, e2)"
author,book,"Product-Producer (e1, e2)"
clot,seizure,"Cause-Effect (e1, e2)"
radiation,microwaves,"Entity-Origin (e1, e2)"
brew,tank,"Content-Container (e1, e2)"
orchard,cherries,"Component-Whole (e2, e1)"
lions,flippers,"Component-Whole (e2, e1)"
leash,deer,"Member-Collection (e2, e1)"
child,nail,"Instrument-Agency (e2, e1)"
boredom,violence,"Cause-Effect (e1, e2)"
robots,components,"Product-Producer (e1, e2)"
steps,ladder,"Component-Whole (e1, e2)"
wheat,beer,"Product-Producer (e2, e1)"
couple,clowns,"Member-Collection (e2, e1)"
wainwright,shapes,"Product-Producer (e1, e2)"
children,relatives,"Entity-Destination (e1, e2)"
pendant,bail,"Component-Whole (e1, e2)"
mainspring,watch,"Component-Whole (e1, e2)"
population,peak,"Entity-Origin (e1, e2)"
data,study,"Entity-Origin (e1, e2)"
ring,power,"Entity-Origin (e1, e2)"
verses,nature,"Message-Topic (e1, e2)"
struggle,disturbance,"Cause-Effect (e1, e2)"
computer company,problems,Other
evacuation,explosion,"Cause-Effect (e2, e1)"
message,friend,"Entity-Origin (e1, e2)"
trio,blaze,"Product-Producer (e1, e2)"
information,public domain,"Entity-Destination (e1, e2)"
alcohol,drink,"Content-Container (e1, e2)"
Fish,liver,"Component-Whole (e2, e1)"
incidents,injuries,"Cause-Effect (e1, e2)"
wind,fire,"Cause-Effect (e1, e2)"
patient,nostrils,"Component-Whole (e2, e1)"
visitor,stars,"Entity-Origin (e1, e2)"
Politicians,teachings,"Instrument-Agency (e2, e1)"
name,article,"Content-Container (e1, e2)"
bubbles,air,"Entity-Destination (e1, e2)"
thugs,behaviour,Other
gifts,base,"Entity-Destination (e1, e2)"
complication,irradiation,"Cause-Effect (e1, e2)"
body,knowledge,"Content-Container (e1, e2)"
news,tradition,"Message-Topic (e1, e2)"
drippings,sauerkraut,"Entity-Destination (e1, e2)"
women,style,"Product-Producer (e2, e1)"
word,term,"Entity-Origin (e1, e2)"
operation,grain,"Product-Producer (e1, e2)"
Hiring,beers,"Instrument-Agency (e2, e1)"
bombing,deaths,"Cause-Effect (e1, e2)"
candidate,program,"Entity-Origin (e1, e2)"
larvae,vial,"Content-Container (e1, e2)"
dule,doves,"Member-Collection (e2, e1)"
machine,filters,"Instrument-Agency (e2, e1)"
error,tags,"Cause-Effect (e2, e1)"
novels,questions,"Message-Topic (e1, e2)"
steroids,hypertension,"Cause-Effect (e1, e2)"
name,chatrooms,"Content-Container (e1, e2)"
skull,cauldron,"Content-Container (e1, e2)"
Anti-crime rap,mobiles,"Entity-Destination (e1, e2)"
games,chatting,"Content-Container (e1, e2)"
universe,heroes,"Content-Container (e2, e1)"
figurine,cake,"Content-Container (e1, e2)"
coolant,bottle,"Content-Container (e1, e2)"
sorrow,loss,"Cause-Effect (e2, e1)"
investigations,violations,"Message-Topic (e1, e2)"
winds,moisture,"Cause-Effect (e2, e1)"
sleeve,sweater,"Component-Whole (e1, e2)"
drag,atmosphere,"Cause-Effect (e2, e1)"
Endometriosis,infertility,"Cause-Effect (e1, e2)"
flooding,clogging,"Cause-Effect (e2, e1)"
food,animal,"Product-Producer (e2, e1)"
dips,y-rays,"Cause-Effect (e2, e1)"
vacancy,retirement,"Cause-Effect (e2, e1)"
beginning,documents,"Instrument-Agency (e2, e1)"
garment,factory,"Product-Producer (e1, e2)"
fragment,gene,"Entity-Origin (e1, e2)"
performance,company,"Product-Producer (e2, e1)"
game,conies,"Member-Collection (e1, e2)"
firefighters,horror,"Message-Topic (e1, e2)"
sections,quantitative methods,"Message-Topic (e1, e2)"
chairman,college,"Member-Collection (e1, e2)"
Cutlery,wallet,"Content-Container (e1, e2)"
dresses,years,"Entity-Origin (e1, e2)"
tip,brush,"Component-Whole (e1, e2)"
book chapter,doctrine,"Message-Topic (e1, e2)"
leader,organization,"Member-Collection (e1, e2)"
text,nature,"Message-Topic (e1, e2)"
brewer,ales,"Product-Producer (e1, e2)"
suitcase,suitcase,"Content-Container (e1, e2)"
rabbits,hutch,"Content-Container (e1, e2)"
trio,artists,"Member-Collection (e1, e2)"
cabinet,woofer,"Content-Container (e1, e2)"
polynucleotide,species,"Entity-Origin (e1, e2)"
compilation,considerations,"Instrument-Agency (e2, e1)"
couple,weeks,"Member-Collection (e1, e2)"
observations,kinematics,"Instrument-Agency (e1, e2)"
pens,tankard,"Content-Container (e1, e2)"
book,study,"Message-Topic (e1, e2)"
discussion,husband,Other
method,scholar,"Product-Producer (e2, e1)"
References,numbers,"Instrument-Agency (e2, e1)"
Skydivers,island,"Entity-Destination (e1, e2)"
rouleau,sovereigns,"Member-Collection (e2, e1)"
events,blogs,"Message-Topic (e1, e2)"
time,painters,Other
egg,female,"Product-Producer (e2, e1)"
cook,pan,"Instrument-Agency (e2, e1)"
uniforms,students,"Entity-Destination (e1, e2)"
teacher,school,"Member-Collection (e1, e2)"
products,overseas,"Entity-Destination (e1, e2)"
Brandy,juices,"Entity-Origin (e1, e2)"
director,footage,"Product-Producer (e1, e2)"
site,network,"Component-Whole (e1, e2)"
Demerol,drugs,"Member-Collection (e1, e2)"
module,browser,"Content-Container (e1, e2)"
metro line,station,"Entity-Origin (e1, e2)"
boat,port,"Entity-Origin (e1, e2)"
wine,skins,"Entity-Origin (e1, e2)"
incidents,poisonings,"Cause-Effect (e1, e2)"
substance,letter,"Content-Container (e1, e2)"
money,custody,"Entity-Destination (e1, e2)"
issues,myth,"Instrument-Agency (e2, e1)"
manufacturer,parts,"Component-Whole (e2, e1)"
conference,pluralism,"Message-Topic (e1, e2)"
lioness,grief,"Cause-Effect (e2, e1)"
caveats,e-mail,"Content-Container (e1, e2)"
wolfpack,U-boats,"Member-Collection (e2, e1)"
woman,house,"Entity-Destination (e1, e2)"
group,shovels,"Instrument-Agency (e2, e1)"
sadness,murder,"Cause-Effect (e1, e2)"
light,table-lamp,"Entity-Origin (e1, e2)"
players,stadium,"Entity-Destination (e1, e2)"
sample,powder,"Entity-Origin (e1, e2)"
maze,catacombs,"Component-Whole (e2, e1)"
weapons,navy,"Entity-Destination (e1, e2)"
slope,line,"Component-Whole (e1, e2)"
bloat,hippopotamuses,"Member-Collection (e1, e2)"
squirrel,shirt,"Content-Container (e1, e2)"
remnants,storm,"Entity-Origin (e1, e2)"
king,broom,"Instrument-Agency (e2, e1)"
materials,industries,"Product-Producer (e2, e1)"
umbrella,frame,"Component-Whole (e2, e1)"
film,salesman,"Product-Producer (e1, e2)"
casket,ring,"Content-Container (e2, e1)"
